9	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:44	2020-02-13 11:28:49	5.68	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 10
2	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.23	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 3
10	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:44	2020-02-13 11:28:50	6.06	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 11
8	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:44	2020-02-13 11:28:50	6.14	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 9
6	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.33	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 7
3	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.70	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 4
7	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.53	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 8
5	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.88	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 6
4	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:50	6.91	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 5
1	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:44	2020-02-13 11:28:51	7.91	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 2
0	0	bigmem03.grace.hpc.yale.internal	2020-02-13 11:28:43	2020-02-13 11:28:52	9.09	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 1
