9	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:48:02	2020-02-27 10:48:08	6.63	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 10
6	0	p02r09n23.farnam.hpc.yale.internal	2020-02-27 10:46:02	2020-02-27 10:52:51	408.62	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 7
7	0	p02r09n23.farnam.hpc.yale.internal	2020-02-27 10:46:42	2020-02-27 10:54:15	453.37	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 8
8	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:47:25	2020-02-27 10:54:22	417.02	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 9
10	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:48:09	2020-02-27 10:54:47	398.67	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 11
2	0	p02r09n23.farnam.hpc.yale.internal	2020-02-27 10:44:06	2020-02-27 11:01:33	1047.46	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 3
4	0	p02r09n23.farnam.hpc.yale.internal	2020-02-27 10:44:42	2020-02-27 11:02:55	1092.99	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 5
5	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:45:19	2020-02-27 11:03:34	1094.63	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 6
3	0	bigmem01.farnam.hpc.yale.internal	2020-02-27 10:43:58	2020-02-27 11:12:10	1692.55	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 4
1	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:43:06	2020-02-27 12:02:32	4766.82	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 2
0	0	p02r09n24.farnam.hpc.yale.internal	2020-02-27 10:43:06	2020-02-27 12:36:34	6808.63	module load R; Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 1
