6	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 18
1	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 13
3	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 15
0	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 12
5	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 17
4	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 16
9	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 21
10	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 22
2	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 14
8	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 20
7	127	bigmem03.grace.hpc.yale.internal	2020-02-13 10:57:21	2020-02-13 10:57:21	0.00	Rscript --vanilla /ysm-gpfs/project/zhao/zy92/utmost_update/code/R/adjust_expression_gtex8.R 19
